1	Donald Trump	Wow, that is so beautiful.	0
2	Donald Trump	Thank you.	0
3	Donald Trump	What a great song, too, by the way.	0
4	Donald Trump	Do we like that song?	0
5	Donald Trump	I think so.	0
6	Donald Trump	I think so.	0
7	Donald Trump	I'd like to use it all the time, but it only seems to work well in West Virginia, right?	0
8	Donald Trump	So I am thrilled to be back with all of my friends in the great state of West Virginia.	0
9	Donald Trump	Thank you.	0
10	Donald Trump	This was a big victory.	0
11	Donald Trump	We won by 42 points.	0
12	Donald Trump	That's pretty big, right?	0
13	Donald Trump	Forty-two points over a Democrat, right, over a Democrat.	0
14	Donald Trump	They didn't do too well.	0
15	Donald Trump	And the people of West Virginia, they're loyal, they're hard-working, they're true American patriots.	0
16	Donald Trump	Remember that.	0
17	Donald Trump	They are great people.	0
18	Donald Trump	They're my friends.	0
19	SYSTEM	[Audience member calls "We Love You"]	0
20	Donald Trump	Thank you very much.	0
21	Donald Trump	I love you too -- guy.	0
22	Donald Trump	It's a guy, but I love you, too.	0
23	Donald Trump	You're proud of our country, you're proud of our history.	0
24	Donald Trump	And unlike the NFL, you always honor and cherish our great American flag.	0
25	Donald Trump	It was just announced by ESPN that rather than defending our anthem, our beautiful, beautiful national anthem, and defending our flag, they've decided that they just won't broadcast when they play.	0
26	Donald Trump	We don't like that.	0
27	Donald Trump	So while the players are kneeling, some of them, not all of them at all, you're all proudly standing for our national anthem.	0
28	Donald Trump	Thank you.	0
29	Donald Trump	The ESPN thing was terrible, just came out.	0
30	Donald Trump	Under our administration, America is winning again and America is being respected again all over the world.	0
31	Donald Trump	It's America First.	0
32	Donald Trump	This is the greatest economy that we've had in our history, the best.	0
33	Donald Trump	Our steel mills are back.	0
34	Donald Trump	They're roaring back.	0
35	Donald Trump	We're making steel again.	0
36	Donald Trump	United States Steel announced a massive infusion of cash.	1
37	Donald Trump	They're opening up seven different plants.	1
38	Donald Trump	Other steel companies all over the country, they're opening up plants.	0
39	Donald Trump	People said steel will never be back.	0
40	Donald Trump	Steel is back.	0
41	Donald Trump	It's one of the hottest industries in our country because of what we've done with our tariffs.	0
42	Donald Trump	They were dumping steel all over our country.	0
43	Donald Trump	They were destroying our business.	0
44	Donald Trump	They're not dumping so much anymore.	0
45	Donald Trump	And if they do, they're paying a lot.	0
46	Donald Trump	Our military will soon be stronger than it's ever been before.	0
47	Donald Trump	We're taking care of our amazing veterans.	0
48	Donald Trump	And I know this doesn't matter to you, but we are putting our great coal miners back to work.	0
49	Donald Trump	Great people, great people, brave people, I don't know how the hell you do that.	0
50	Donald Trump	I'll tell you.	0
51	Donald Trump	You guys have a lot of courage but we love clean, beautiful, West Virginia coal.	0
52	Donald Trump	We love it, right?	0
53	Donald Trump	And you know that's indestructible stuff.	0
54	Donald Trump	In times of war, in times of conflict, you can blow up those windmills.	0
55	Donald Trump	They fall down real quick.	0
56	Donald Trump	You can blow up those pipelines.	0
57	Donald Trump	They go like this and you're not going to fix them too fast.	0
58	Donald Trump	You can do a lot of things to those solar panels.	0
59	Donald Trump	But you know what?	0
60	Donald Trump	You can't hurt coal.	0
61	Donald Trump	You can do whatever you want to coal, very important.	0
62	Donald Trump	And we are working now on a military plan that's got to be something very special.	0
63	Donald Trump	So I'm honored tonight to have a friend of mine.	0
64	Donald Trump	He was a Democrat.	0
65	Donald Trump	And I don't want to say because of me, let's say it's because of policy, he decided to become a Republican and he's a great Republican.	0
66	Donald Trump	And I want to bring him up if I could.	0
67	Donald Trump	Can I bring up your governor?	0
68	Donald Trump	He is the largest, most beautiful man.	0
69	Donald Trump	Governor Big Jim Justice.	0
70	Jim Justice	OK.	0
71	Jim Justice	I deputized you, did I not?	0
72	Jim Justice	The other thing I know, you as West Virginians are appreciative people.	0
73	Jim Justice	Now just think, we know what this great man right beside me has done for us.	0
74	Jim Justice	Now let me say this: it's time for us to show that appreciation and deliver back.	0
75	Jim Justice	We have to re-elect our House members and we cannot, whatever we do, to God above, we cannot put Ojeda on this man.	0
76	Jim Justice	But it goes further than that.	0
77	Jim Justice	Patrick Morrisey is a little behind right now.	0
78	Jim Justice	He needs you.	0
79	Jim Justice	He needs all of you.	0
80	Jim Justice	He needs you to go out and be warriors and deputies for him.	0
81	Jim Justice	He can win this, and this man needs him.	0
82	Jim Justice	So I would say God bless this great man.	0
83	Jim Justice	God bless this great country, and thank you for having me.	0
84	Donald Trump	He's a big man.	0
85	Donald Trump	He's all man, 6 foot 11.	0
86	Donald Trump	I won't talk about the weight.	0
87	Donald Trump	I don't know.	0
88	Donald Trump	I don't know what the weight is.	0
89	Donald Trump	I won't go there, but he is a big man and he's a great man.	0
90	Donald Trump	He's a wonderful friend of mine.	0
91	Donald Trump	That is really nice what he just said about the man that you want to be your next senator.	0
92	Donald Trump	That's really nice.	0
93	Donald Trump	Thank you very much, Jim.	0
94	Donald Trump	Also, we have your senator, who's a special friend of mine.	0
95	Donald Trump	She's been so helpful to me and so helpful to you, she loves your state, Shelley Moore Capito.	0
96	Donald Trump	Congressman David McKinley, Alex Mooney, and Evan Jenkins.	0
97	Donald Trump	And Evan, you put up one hell of a fight.	0
98	Donald Trump	Thank you, Evan.	0
99	Donald Trump	Boy, you are something; and your state GOP chairwoman, Melody Potter.	0
100	Donald Trump	Melody?	0
101	Donald Trump	Thank you.	0
102	Donald Trump	Thank you, Melody.	0
103	Donald Trump	Also with us is a tremendous senator, somebody that's helped us do our agenda, which is Make America Great Again pretty much, and we have a lot of different names.	0
104	Donald Trump	And you see Promises Made, Promises Kept.	0
105	Donald Trump	They're copying it now, the Democrats.	0
106	Donald Trump	They're copying it now Promises Made, Promises Kept.	0
107	Donald Trump	They're copying it, but what are you going to do?	0
108	Donald Trump	But this is a man that really -- he makes a promise that it's 100% good.	0
109	Donald Trump	He's tremendous and done so much.	0
110	Donald Trump	He's from a place called Colorado, and he's helping to lead our campaign to elect more Senate Republicans like the man we're going to elect in West Virginia, Cory Gardner.	0
111	Donald Trump	Thank you, Cory.	0
112	Donald Trump	Thank you, Cory, great job, doing a great job.	0
113	Donald Trump	Thank you.	0
114	Donald Trump	Then we're thrilled to be joined by the next House members from West Virginia's third congressional district, a woman that works very hard for you, Carol Miller.	0
115	Donald Trump	Carol?	0
116	Donald Trump	Thanks, Carol.	0
117	Donald Trump	Finally, it's my great honor to introduce the person that we are here to support tonight, a tremendous gentleman.	0
118	Donald Trump	I got to know him during the campaign.	0
119	Donald Trump	He has got an energy.	0
120	Donald Trump	It took me a little while to figure it out.	0
121	Donald Trump	I have to be honest.	0
122	Donald Trump	And once I got to see what was happening -- and Evan would be the first to tell you too -- he was so tough, he was so smart, he didn't stop.	0
123	Donald Trump	He does not stop, and he's going to fight for you like nobody's ever fought for the people of West Virginia, your next senator, Patrick Morrisey.	0
124	Donald Trump	Patrick, come up here.	0
125	Donald Trump	Come up here, Patrick.	0
126	Donald Trump	Come up here, Patrick.	0
127	Patrick Morrisey	Joe does have to go.	0
128	Patrick Morrisey	Let me just be clear.	0
129	Patrick Morrisey	Hey guys, I want to start out by thanking the president for coming back to wild and wonderful West Virginia for the sixth time.	0
130	Donald Trump	Thank you.	0
131	Patrick Morrisey	Hey, how about this guy?	0
132	Patrick Morrisey	West Virginia's never seen anything like this.	0
133	Patrick Morrisey	We love you, Mr. President.	0
134	Patrick Morrisey	And I'll tell you this: we know that President Trump is making America great again.	0
135	Patrick Morrisey	But even more importantly, President Trump is making West Virginia great again.	0
136	Patrick Morrisey	Look, tonight, we're joined by some of the Mountain State's finest coal miners.	0
137	Patrick Morrisey	Can you stand up?A round of applause for our hard-working coal miners.	0
138	Patrick Morrisey	Donald Trump and I are fighting every day for our coal miners and the hard-working men and women of our state.	0
139	Patrick Morrisey	He's trying to get the man off your back, and I'm working every day to help him do it.	0
140	SYSTEM	[Audience member calls "You're the man, Trump."]	0
141	Patrick Morrisey	Amen.	0
142	Patrick Morrisey	But I'll tell you what, one of the best ways I can help President Trump is to have you send me to the U.S. Senate, where I'll be a big ally of this president.	0
143	Patrick Morrisey	West Virginia needs to send a conservative fighter to the U.S.	0
144	Patrick Morrisey	Senate to help drain that swamp. Now ...	0
145	SYSTEM	[Crowd Chants Drain the Swamp]	0
146	Patrick Morrisey	It's pretty good.	0
147	Patrick Morrisey	Now let me tell you a little bit.	0
148	Patrick Morrisey	I have an opponent in this race.	0
149	Patrick Morrisey	His name is Dishonest Liberal Joe Manchin.	0
150	Patrick Morrisey	And let me be clear, Liberal Joe is no supporter of this president.	0
151	Patrick Morrisey	Manchin strongly supported and voted for Hillary Clinton after -- right?	0
152	Patrick Morrisey	All right, hang on, hang on -- after she said we're going to put a lot of coal miners and coal companies out of work.	0
153	Patrick Morrisey	Yes, that's pretty bad.	0
154	Patrick Morrisey	Manchin even called Hillary warm, compassionate, engaging, tough.	0
155	Patrick Morrisey	Can you actually believe that?	0
156	Patrick Morrisey	Let – Joe's got to go.	0
157	Patrick Morrisey	Joe has to go.	0
158	Patrick Morrisey	Liberal Joe no longer has West Virginia values.	0
159	Patrick Morrisey	Let's go through the record.	0
160	Patrick Morrisey	Manchin was for Obama.	0
161	Patrick Morrisey	Manchin was for Hillary.	0
162	Patrick Morrisey	Manchin is for radical gun control, Planned Parenthood.	0
163	Patrick Morrisey	He shills for EpiPen, and he opposed the Trump tax cuts.	0
164	Patrick Morrisey	Let me be clear -- pretty bad, right?	0
165	Patrick Morrisey	Remember, this is West Virginia.	0
166	Patrick Morrisey	We benefit as much or more than anyone from the Trump tax cuts.	0
167	Patrick Morrisey	Joe Manchin no longer has West Virginia values, period.	0
168	Patrick Morrisey	When I get to the U.S. Senate, I'm going to be a strong ally of President Trump.	0
169	Patrick Morrisey	I'm going to be the conservative fighter that you can rely on.	0
170	Patrick Morrisey	We're going to stand up for coal and our energy resources and we're going to tackle this opiate epidemic more aggressively than anyone.	0
171	Patrick Morrisey	It's my honor to be here tonight and be on the same stage with the president.	0
172	Patrick Morrisey	Mr. President, thank you for your leadership, your work, and for standing up for West Virginia.	0
173	Donald Trump	Thank you, man.	0
174	Donald Trump	Thank you.	0
175	Patrick Morrisey	Amen.	0
176	Patrick Morrisey	Together, we're all going help this guy make sure not only that we make West Virginia great again, we continue to make West Virginia great again.	0
177	Patrick Morrisey	Best way to do that?	0
178	Patrick Morrisey	Liberal Joe's got to go.	0
179	Patrick Morrisey	Guys, Joe's got to go.	0
180	Patrick Morrisey	And now I will turn this back over to the big man who you're here to see.	0
181	Patrick Morrisey	Amen, brother.	0
182	Donald Trump	He's got energy.	0
183	Donald Trump	He's got a lot of talent and he loves this place.	0
184	Donald Trump	He loves the people and he's going to be fighting for you.	0
185	Donald Trump	He doesn't sleep.	0
186	Donald Trump	He's out campaigning.	0
187	Donald Trump	I said how many days are you campaigning?	0
188	Donald Trump	Because I said the last 60 days of my campaign every single day, we'd go out every single day as many stops as you could make humanly.	0
189	Donald Trump	Humanly, he can't get tired.	0
190	Donald Trump	He's got that same thing.	0
191	Donald Trump	He's not going to get tired.	0
192	Donald Trump	He's every single day and he's got a very special spark.	0
193	Donald Trump	You see it and you know him.	0
194	Donald Trump	Look, you know him.	0
195	Donald Trump	He's done a hell of a job as your AG.	0
196	Donald Trump	And you got to get him with us.	0
197	Donald Trump	You got to get him with us.	0
198	Donald Trump	He's going to bring it back home for the people of West Virginia.	0
199	Donald Trump	So this November, voters in West Virginia will face a very simple choice.	0
200	Donald Trump	A vote for Patrick Morrisey is truly a vote to make America great again.	0
201	Donald Trump	He's going to vote.	0
202	Donald Trump	And I like Joe, but Joe doesn't vote.	0
203	Donald Trump	He just doesn't vote for us.	0
204	Donald Trump	It's a vote for Schumer, Nancy Pelosi, their new leader Maxine Waters.	0
205	Donald Trump	But between Waters and Pelosi, you have two people that are in charge of Congress.	0
206	Donald Trump	They're not in favor of West Virginia.	0
207	Donald Trump	They don't know that West Virginia exists.	0
208	Donald Trump	They don't like coal.	0
209	Donald Trump	They don't like energy.	0
210	SYSTEM	[Audience calls We don't like her]	0
211	Donald Trump	And they don't like her.	0
212	Donald Trump	So when you cast your ballot for Congress in November, you aren't just voting for a candidate.	0
213	Donald Trump	You're voting for which party controls the House and which party controls the Senate, so all these Congress people.	0
214	Donald Trump	And I'll tell you, we have to get there.	0
215	Donald Trump	We really have to get there.	0
216	Donald Trump	So I'm going to be going out as many days as I can and I'm allowed to.	0
217	Donald Trump	I have sort of a lid with all the Secret Service and all the fantastic people, but it sort of holds you back.	0
218	Donald Trump	Maybe sometimes I'll just make a few trips without them.	0
219	Donald Trump	We'll do them quietly.	0
220	Donald Trump	But we're going to be out a lot.	0
221	Donald Trump	We're going to a lot of different states, and I'm coming back here before the election.	0
222	Donald Trump	And it's a very close election.	0
223	Donald Trump	A lot of people don't realize there's a 6-point spread.	0
224	Donald Trump	Six points could be ended by this evening.	0
225	Donald Trump	He could be up by 12.	0
226	Donald Trump	You've seen what's been happening.	0
227	Donald Trump	We've had a good record of endorsements.	0
228	Donald Trump	In Georgia, a man who was down 10.	0
229	Donald Trump	I endorsed him a short while before the election -- good man, for governor -- and he won 70 to 30.	0
230	Donald Trump	So I guess he picked up 45 or 50 points.	0
231	Donald Trump	In Ohio recently there was -- he was up and then he went down a little bit.	0
232	Donald Trump	We went there, and he won.	0
233	Donald Trump	You know that, Balderson, good man, Congressman Balderson now, he won.	0
234	Donald Trump	We won eight out of nine special elections.	0
235	Donald Trump	Nobody talks about it.	0
236	Donald Trump	They don't talk about it.	0
237	Donald Trump	Eight out of nine special elections, and they don't want to talk about it.	0
238	Donald Trump	And my record – and look, I don't want to brag about it, but man, do I have a good record of endorsement.	0
239	Donald Trump	In Florida, we have a great candidate, his name is Ron DeSantis.	0
240	Donald Trump	And he called me and asked whether or not I could endorse him, and I said let me check it out.	0
241	Donald Trump	And he was a 3.	0
242	Donald Trump	This was a few months ago.	0
243	Donald Trump	He was a 3, and I gave him a nice shot and a nice little tweak, bing-bing, and he went from 3 to like 20-something.	0
244	Donald Trump	And then I gave him my full and total endorsement, and he's now leading by, like, 19 points.	0
245	Donald Trump	And that election is next week, leading in the primary.	0
246	Donald Trump	He's a good man.	0
247	Donald Trump	And so many others.	0
248	Donald Trump	Staten Island, the Congressman Dan Donovan, he was down before the election.	0
249	Donald Trump	We endorsed him.	0
250	Donald Trump	I think he won by 24 points.	0
251	Donald Trump	So if we can do just -- all my life, I've heard endorsements don't mean anything.	0
252	Donald Trump	They said if you get an endorsement from Ronald Reagan -- we like Ronald Reagan -- it was a wonderful thing to have but it didn't move the needle.	0
253	Donald Trump	And if you get an endorsement from a lot of people, it never really -- is that a correct statement?	0
254	Donald Trump	If you look, Cory, Shelley, if you get an endorsement, it was nice to have, but it didn't mean anything.	0
255	Donald Trump	These endorsements -- and I'm not saying it from my standpoint.	0
256	Donald Trump	They're going 20, 30, 40, 50 points.	0
257	Donald Trump	Fifty points, it's crazy.	0
258	Donald Trump	And then you watch the news, will this endorsement mean anything?	0
259	Donald Trump	Let me tell you, it's going to mean a lot.	0
260	Donald Trump	And I mean a lot.	0
261	Donald Trump	And I don't care, I just wanna, we have to get senators in.	0
262	Donald Trump	We've got really no majority.	0
263	Donald Trump	We have -- if you really look at it, probably we could say 49-49, 51-49.	0
264	Donald Trump	We have some people that aren't able to vote.	0
265	Donald Trump	We have some people that are a little unreliable.	0
266	Donald Trump	They don't exactly like what I've done to their career.	0
267	Donald Trump	They don't love what I've done, and that's OK. And I don't like what they've done either.	0
268	Donald Trump	But we need to elect five, six, or even seven more senators and I think we can do it.	0
269	Donald Trump	I think we can do it, and we have to start with Patrick Morrisey.	0
270	Donald Trump	He's going to be fantastic.	0
271	Donald Trump	If you vote for Joe Manchin or any other Democrat in November, you're voting for the party that wants to really destroy the coal industry.	0
272	Donald Trump	Patrick said it.	0
273	Donald Trump	Joe endorsed Hillary 100%, and he got along with her even better after she came out with a statement that she wants to destroy coal and coal companies.	0
274	Donald Trump	That's a bad thing.	0
275	Donald Trump	The Democrats want to turn America into one big fat sanctuary city for criminal aliens.	0
276	Donald Trump	And honestly, they're more protective of aliens -- the criminal aliens than they are of the people.	0
277	Donald Trump	They want to take away your Second Amendment.	0
278	Donald Trump	You see what's going on.	0
279	Donald Trump	I don't think you want your Second Amendment played with.	0
280	Donald Trump	They want to take over American health care and abuse our courts to rewrite our constitution.	0
281	Donald Trump	And how do you like the judges that I've been appointing?	0
282	Donald Trump	Justice Kavanaugh, Justice Gorsuch, Supreme Court?	0
283	Donald Trump	There's no worse nightmare for West Virginia this November than Chuck Schumer running the Senate and Nancy Pelosi with Maxine Waters running the House.	0
284	Donald Trump	And that is why you must vote Republican.	0
285	Donald Trump	You gotta get out of the vote.	0
286	Donald Trump	They keep talking about a blue wave.	0
287	Donald Trump	I don't see it.	0
288	Donald Trump	We have the greatest economy we've ever had.	0
289	Donald Trump	Joe Manchin always voted for Obama, and he voted to keep the disaster known as Obamacare.	0
290	Donald Trump	And I will tell you it is being chipped away.	0
291	Donald Trump	We had it beaten, but one man, I'm sure nobody knows who I'm talking about, voted no, shockingly.	0
292	Donald Trump	To -- really surprising to a lot of people because he campaigned on repeal and replace -- but we've really knocked it out, including the individual mandate.	0
293	Donald Trump	We got rid of the most unpopular part of Obamacare, where you have the privilege of paying a fortune for not having to pay a fortune for really bad health care.	0
294	Donald Trump	OK, that's not too good.	0
295	Donald Trump	We got rid of it.	0
296	Donald Trump	A lot of people are very happy about that.	0
297	Donald Trump	That came along with the biggest tax cuts in our history.	0
298	Donald Trump	And Joe Manchin voted no on the tax cuts.	0
299	Donald Trump	The last time I was here, I saw signs along the highway, Joe, you voted no on tax cuts and Joe, you voted no for our president.	0
300	Donald Trump	You voted no.	0
301	Donald Trump	And he's going to vote no.	0
302	Donald Trump	I'm not knocking him, but Schumer's the boss and he may give us a vote on Justice Kavanaugh.	0
303	Donald Trump	He should.	0
304	Donald Trump	Everybody should.	0
305	Donald Trump	I mean, here's a guy -- is this Central Casting?	0
306	Donald Trump	This is what we want.	0
307	Donald Trump	This is a great, brilliant man.	0
308	Donald Trump	But Joe's just not voting with us.	0
309	Donald Trump	He's voting against your tax cuts.	0
310	Donald Trump	He voted against repeal and replace.	0
311	Donald Trump	He votes against the things that we want, and he votes against the people of West Virginia.	0
312	Donald Trump	You can't do that.	0
313	Donald Trump	Joe opposed the wall and he opposed the travel ban.	0
314	Donald Trump	And by the way, the wall right now, that wall is coming along.	1
315	Donald Trump	We're over $3 billion.	0
316	Donald Trump	It's moving along very nicely, very nicely.	0
317	Donald Trump	And if you think it's easy with these people, it's not easy.	0
318	Donald Trump	It's not easy.	0
319	Donald Trump	We're getting the wall built.	0
320	Donald Trump	It's going up and we're getting it built.	1
